id,country,20211229,20211228,20211227,20211226,20211225,20211224,20211223,20211222,20211221,20211220,20211219,20211218,20211217,20211216,20211215,20211214,20211213,20211212,20211211,20211210,20211209,20211208,20211207,20211206,20211205,20211204,20211203,20211202,20211201,20211130,20211129,20211128,20211127,20211126,20211125,20211124,20211123,20211122,20211121,20211120,20211119,20211118,20211117,20211116,20211115,20211114,20211113,20211112,20211111,20211110,20211109,20211108,20211107,20211106,20211105,20211104,20211103,20211102,20211031,20211030,20211029,20211028,20211027,20211026,20211025,20211024,20211023,20211022,20211021,20211020,20211019,20211018,20211017,20211016,20211015,20211014,20211013,20211012,20211011,20211010,20211009,20211008,20211007,20211006,20211005,20211004,20211003,20211002,20211001,20210930,20210929,20210928,20210927,20210926,20210925,20210924,20210923,20210922,20210921,20210920,20210919,20210918,20210917,20210916,20210915,20210914,20210913,20210912,20210911,20210910,20210909,20210908,20210907,20210906,20210905,20210904,20210903,20210902,20210901,20210831,20210830,20210829,20210828,20210827,20210826,20210825,20210824,20210823,20210822,20210821,20210820,20210819,20210818,20210817,20210816,20210815,20210814,20210813,20210812,20210811,20210810,20210809,20210808,20210807,20210806,20210805,20210804
126,Netherlands,3148735,3131675,3121438,3109753,3097536,3084499,3071572,3057851,3044191,3034659,3022457,3009112,2994411,2978958,2962580,2948969,2936170,2922334,2905732,2887950,2870425,2850600,2832481,2814494,2793513,2770398,2747722,2726115,2702972,2684401,2662218,2640725,2618552,2596478,2575134,2552875,2529070,2506094,2483050,2462356,2440482,2419422,2395773,2374994,2354778,2335547,2323479,2309603,2293362,2277016,2264308,2252992,2241166,2229786,2217775,2206828,2196575,2187443,2171966,2163777,2155772,2148360,2140627,2133303,2127544,2122226,2115912,2110212,2104298,2099080,2094417,2090498,2087116,2083391,2079658,2075878,2072199,2068398,2065453,2062727,2060392,2057813,2054992,2052158,2050207,2048255,2046582,2044950,2043142,2041353,2039554,2037687,2035906,2034465,2032774,2031158,2029336,2027386,2025356,2023609,2022227,2020480,2018388,2016177,2013925,2011429,2009353,2005482,2005373,2003063,2000258,1997755,1994847,1992291,1990141,1987707,1984868,1982194,1979353,1976296,1973927,1971712,1969228,1966740,1963665,1960921,1957878,1955304,1952871,1950237,1947562,1945247,1942459,1939614,1937075,1934746,1932361,1929535,1926817,1924002,1921384,1919171,1917052,1914511,1911975,1908679,1905225
127,New Zealand,13988,13934,13901,13857,13721,13721,13650,13591,13533,13497,13427,13368,13319,13240,13145,13069,12988,12886,12783,12623,12623,12518,12430,12333,12196,12088,11993,11896,11724,11577,11445,11261,11115,10967,10790,10610,10394,10177,9973,9824,9653,9453,9286,9089,8867,8693,8483,8307,8108,7923,7776,7649,7457,7343,7139,6973,6833,6724,6429,6286,6125,5996,5900,5823,5750,5639,5555,5450,5316,5214,5154,5056,4992,4940,4898,4832,4760,4705,4660,4625,4564,4528,4481,4451,4409,4383,4353,4320,4292,4274,4249,4205,4195,4184,4163,4145,4136,4120,4096,4083,4061,4039,4015,4000,3982,3967,3950,3914,3891,3867,3848,3830,3814,3793,3769,3749,3730,3698,3646,3570,3520,3465,3381,3298,3228,3160,3097,3055,3017,2993,2969,2955,2937,2927,2927,2920,2915,2915,2914,2905,2903,2891,2887,2881,2881,2881,2880
128,Nicaragua,17487,17442,17442,17442,17442,17442,17442,17442,17391,17391,17391,17391,17391,17391,17391,17328,17328,17328,17328,17328,17328,17328,17254,17254,17254,17254,17254,17254,17254,17152,17152,17152,17152,17152,17152,17152,17023,17023,17023,17023,17023,17023,17023,16877,16877,16877,16877,16877,16877,16877,16699,16699,16699,16699,16699,16699,16699,16422,16422,16422,16422,16422,16422,16241,16241,16241,16241,16241,16241,16241,15737,15737,15737,15737,15737,15737,15737,15134,15134,15134,15134,15134,15134,15134,14448,14448,14448,14448,14448,14448,14448,13730,13730,13730,13730,13730,13730,13730,13025,13025,13025,13025,13025,13025,13025,12350,12350,12350,12350,12350,12350,12350,11735,11735,11735,11735,11735,11735,11735,11167,11167,11167,11167,11167,11167,11167,10672,10672,10672,10672,10672,10251,10251,10251,10251,10251,10251,10251,10251,10251,9853,9853,9853,9853,9853,9853,9853
129,Niger,7307,7307,7289,7268,7268,7242,7242,7237,7214,7214,7199,7199,7185,7176,7176,7163,7163,7149,7149,7149,7131,7119,7099,7091,7080,7061,7056,7056,7007,7007,6989,6958,6933,6921,6921,6902,6877,6851,6836,6793,6793,6750,6750,6703,6703,6692,6669,6650,6589,6569,6569,6511,6490,6457,6434,6421,6399,6376,6351,6339,6311,6300,6300,6260,6254,6248,6236,6227,6203,6193,6177,6170,6160,6143,6139,6139,6122,6115,6115,6093,6093,6084,6065,6057,6042,6042,6035,6025,6008,6008,5996,5990,5980,5974,5974,5973,5971,5964,5964,5957,5957,5951,5947,5938,5932,5929,5919,5919,5912,5908,5896,5892,5888,5882,5880,5869,5863,5857,5857,5849,5839,5839,5833,5820,5807,5778,5778,5770,5767,5761,5750,5750,5734,5734,5724,5722,5719,5716,5716,5697,5687,5687,5682,5676,5676,5669,5658
130,Nigeria,239019,238420,237561,236014,234709,233353,231413,227378,225255,223887,223483,222655,221071,220020,218596,217866,217481,217063,216451,215918,215164,214896,214789,214622,214567,214513,214317,214270,214218,214113,214092,213982,213924,213883,213818,213677,213625,213589,213532,213487,213464,213403,213321,213177,213147,213127,213076,212947,212894,212829,212765,212713,212627,212511,212446,212359,212150,212051,211887,211798,211678,211496,211330,211171,210460,210295,210136,209960,209713,209546,209387,209298,209173,208797,208630,208404,208153,207979,207696,207618,207479,207210,206920,206561,206279,206138,206064,205940,205779,205484,205047,204752,204456,204201,203991,203514,203081,202704,202191,201798,201630,201294,200957,200356,200057,199538,199151,198786,198239,197773,197046,196487,195890,195511,195052,194088,193644,193013,192431,191805,191345,190983,190333,189715,188880,188243,187588,187023,186635,185571,185267,183444,183444,183087,182503,181962,181297,180661,179908,179118,178508,178086,177615,177142,176577,176011,175264
131,North Macedonia,224134,223739,223330,223211,222932,222666,222333,222064,221744,221411,221285,221095,220794,220467,220169,219843,219490,219408,219100,218723,218362,218194,217775,217400,217301,217025,216670,216328,215995,215585,215125,215009,214676,214213,213779,213306,212865,212375,212220,211831,211382,210938,210447,209971,209449,209277,208992,208467,207998,207566,206910,206233,206077,205623,204416,204416,203298,203298,202552,202203,201708,201292,200856,200412,199901,199766,199057,199057,198646,198156,197669,197197,197091,196762,196376,195963,195542,195132,195002,194891,194575,194231,193846,193458,193052,192478,192478,191820,191820,191408,190915,190463,189999,189887,189551,189159,188113,188113,187622,187068,186914,186549,186010,185450,184893,184277,183705,183523,183059,182450,181875,180919,180919,180243,180045,178879,178879,178159,176494,176494,175624,175330,174667,173689,172657,171576,169202,169202,168872,167991,166741,165684,164529,163452,162457,162164,161359,160571,159908,159269,158681,158164,158025,157627,157251,156926,156707
132,Norway,382789,378087,374337,372123,370134,367866,363554,359264,354465,350424,347402,343697,339008,334488,328747,322744,317880,314258,310781,305368,300013,294754,289611,285494,282918,279954,275763,271623,267843,263798,260921,259200,257309,254367,251397,246822,245302,242911,241441,240103,237739,235314,232839,229501,228526,227370,226064,224302,222296,220513,218387,216855,215857,214795,213289,211755,210241,208615,206653,206277,205321,204146,203050,201923,200885,200373,199875,199195,198161,197823,197173,196556,196264,195987,195585,195187,194818,194275,193734,193414,193054,192587,192079,191794,191017,190719,190224,190122,189690,188850,188295,187941,187217,186554,186349,185700,184609,184200,183402,182501,182020,181564,180781,179946,178970,177810,176574,175880,175141,173998,172469,170858,169068,167793,166764,165654,164209,162481,160887,159258,157643,156611,155691,154310,152714,151486,150259,149212,148608,148055,147476,146690,146056,145400,144758,144309,144035,143497,142895,142321,141661,141097,140704,140344,139955,139463,138945
133,Oman,305357,305253,305174,305105,304984,304984,304984,304938,304896,304874,304843,304783,304783,304783,304761,304741,304724,304714,304679,304679,304679,304654,304631,304612,304603,304581,304581,304581,304572,304554,304519,304519,304519,304519,304519,304514,304509,304499,304492,304466,304466,304466,304453,304441,304437,304429,304410,304410,304410,304403,304389,304375,304365,304329,304329,304329,304318,304308,304291,304241,304241,304241,304219,304205,304183,304163,304116,304116,304116,304101,304066,304066,304054,304025,304025,304025,304013,303999,303978,303965,303915,303915,303915,303866,303769,303769,303769,303769,303769,303769,303738,303705,303673,303639,303551,303551,303551,303512,303490,303459,303309,303309,303309,303309,303268,303223,303163,303105,302924,302924,302924,302867,302815,302748,302668,302466,302466,302466,302393,302300,302239,302132,301784,301784,301784,301683,301570,301450,301299,300914,300914,300914,300728,300581,300408,300194,299642,299642,299642,299418,298942,298942,298706,298020,298020,298020,297724
134,Pakistan,1294379,1294031,1293715,1293440,1293081,1292728,1292406,1292047,1291737,1291467,1291108,1290848,1290491,1290214,1289913,1289543,1289293,1289049,1288761,1288366,1288053,1287703,1287393,1287161,1286825,1286453,1286022,1285631,1285254,1284840,1284365,1284189,1283886,1283475,1283223,1282860,1282510,1282195,1281872,1281559,1281240,1280822,1280362,1280092,1279876,1279636,1279373,1279142,1278751,1278114,1277560,1277160,1276711,1276240,1275673,1275158,1274578,1274017,1273078,1272345,1271687,1271027,1270322,1269806,1269234,1268536,1267945,1267393,1266826,1266204,1265650,1265047,1264384,1263664,1262771,1261685,1260669,1259648,1258959,1257955,1257188,1256233,1255321,1253868,1252656,1251348,1249858,1248202,1246538,1245127,1243385,1241825,1240425,1238668,1236888,1234828,1232595,1230238,1227905,1226008,1223841,1221261,1218749,1215821,1212809,1210082,1207508,1204520,1201367,1197887,1194198,1190136,1186234,1182918,1179305,1175558,1171578,1167757,1163688,1160119,1156281,1152481,1148572,1144341,1140411,1135858,1131659,1127584,1123812,1119970,1116886,1113647,1109274,1105300,1102079,1098410,1094699,1089913,1085294,1080360,1075504,1071620,1067580,1063125,1058405,1053660,1047999
136,Panama,489695,488341,487767,487204,485512,485512,484793,484125,483638,483386,482677,482677,482230,481824,481438,481056,480781,480573,480217,480090,479901,479563,479053,479053,478831,478543,478275,477990,477742,477608,477514,477306,477096,476813,476611,476343,476129,475997,475835,475577,475369,475166,474928,474735,474621,474453,474231,474002,473903,473718,473522,473416,473303,473183,473089,473005,472877,472736,472534,472398,472197,472057,471884,471669,471537,471403,471253,471060,470855,470598,470395,470264,470162,469998,469796,469569,469440,469190,469082,468963,468740,468545,468325,468114,467861,467740,467565,467338,467113,466851,466589,466357,466178,465993,465736,465471,465147,464781,464440,464288,464038,463783,463459,463086,462770,462447,462224,462010,461590,461230,460829,460499,460073,459844,459519,459077,458638,458157,457487,457037,456666,456203,455527,454878,454330,453466,452986,452598,451984,451293,450624,449762,448924,448268,447824,447261,446409,445651,444695,443718,442818,442295,441316,440494,439599,438781,437744
137,Papua New Guinea,36137,36130,36130,36110,36110,36110,36059,36040,36006,36004,36004,36004,36004,35966,35962,35956,35937,35835,35835,35835,35835,35662,35662,35538,35390,35390,35390,35354,35237,35179,35090,35029,34906,34906,34846,34707,34605,34472,34022,34022,34022,33337,33337,32985,32985,32830,32627,32627,32378,32279,31893,31791,31287,31287,31287,31010,30511,29813,29108,29108,29108,28823,28487,28209,27895,26731,26731,26731,25769,25769,25356,24041,24041,24041,24041,24041,23629,23365,23026,22413,22413,22413,21896,21640,21365,21032,20672,20455,20221,20221,19903,19523,19523,19278,19278,19278,19182,19069,18968,18542,18542,18542,18542,18542,18542,18542,18412,18381,18339,18339,18339,18012,17926,17926,17926,17926,17926,17926,17838,17838,17838,17838,17838,17838,17838,17838,17838,17832,17832,17832,17832,17832,17832,17812,17812,17806,17806,17806,17806,17780,17774,17774,17774,17774,17774,17774,17774
138,Paraguay,465824,465564,465564,465028,465028,465028,464895,464793,464793,464703,464096,464096,464096,464004,464004,463926,463828,463650,463650,463580,463580,463479,463427,463427,463260,463260,463199,463121,463121,463058,463001,462605,462605,462605,462533,462453,462331,462283,462198,462198,462198,462109,462109,462059,462003,461624,461624,461574,461574,461466,461413,461361,461313,461275,461225,461184,461132,461086,461006,460974,460944,460894,460815,460754,460723,460701,460679,460646,460615,460582,460553,460529,460322,460322,460301,460277,460244,460218,460203,460171,460171,460138,460113,460084,460061,460041,460022,459997,459967,459948,459899,459855,459828,459779,459779,459751,459720,459665,459665,459650,459580,459524,459524,459391,459391,459340,459257,459207,459207,459133,459062,458977,458844,458844,458844,458799,458716,458614,458528,458455,458334,458291,458229,458207,458116,457971,457838,457725,457612,457472,457349,457222,457023,456842,456695,456589,456484,456291,456064,455680,455389,455120,454865,454542,454194,453794,453367
139,Peru,2279299,2279299,2279299,2278807,2271549,2271549,2269497,2267715,2266205,2265320,2263739,2261883,2260180,2258456,2256796,2255318,2254373,2252846,2251027,2249671,2248447,2246633,2245146,2243415,2242646,2241027,2236351,2236351,2236351,2234970,2234075,2232749,2231175,2229741,2228212,2226656,2225117,2224344,2222879,2221154,2219617,2218202,2216832,2215373,2214543,2213548,2212514,2211366,2210129,2208891,2207890,2207510,2206556,2205486,2204424,2203310,2202671,2202189,2200908,2199876,2199036,2198038,2197052,2196259,2195859,2195101,2194132,2192205,2192205,2191171,2190396,2190009,2189165,2187368,2187368,2186246,2185355,2184673,2184264,2183589,2183025,2182106,2181153,2180149,2179316,2178939,2177283,2177283,2175305,2175305,2174219,2173354,2173034,2172261,2171304,2170475,2169427,2168431,2167652,2167008,2166419,2164380,2164380,2163312,2162294,2161358,2161086,2160327,2159306,2158493,2157536,2156451,2155508,2155034,2154132,2153092,2152118,2150006,2150006,2149591,2143691,2147285,2143691,2143691,2143691,2143691,2142565,2142153,2140062,2140062,2138666,2137295,2135827,2134365,2133812,2132834,2131337,2130018,2128516,2127034,2125848,2125345,2124128,2122557,2121061,2119068,2116652
140,Philippines,2839790,2839111,2838792,2838640,2838381,2838032,2837903,2837784,2837719,2837730,2837577,2837555,2837464,2837016,2836915,2836868,2836803,2836592,2836360,2836200,2835996,2835593,2835154,2835154,2834775,2834294,2833878,2833473,2833038,2832734,2832375,2831807,2831177,2830387,2829618,2828660,2827820,2826853,2826410,2824499,2823210,2821753,2820494,2819341,2818511,2816980,2815080,2813115,2811248,2806694,2806694,2805294,2803213,2800621,2797986,2795642,2793898,2792656,2787276,2783896,2779943,2768849,2768849,2765672,2761307,2756923,2751667,2745889,2740111,2735369,2731735,2727286,2713509,2713509,2698232,2698232,2690455,2683372,2674814,2666562,2643494,2643494,2622917,2622917,2613070,2604040,2593399,2565487,2565487,2549966,2535732,2509177,2490858,2490858,2453328,2453328,2434753,2417419,2401916,2366749,2366749,2347550,2324475,2304192,2283011,2266066,2248071,2227367,2206021,2179770,2161892,2134005,2121308,2103331,2080984,2061084,2040568,2020484,2003955,1989857,1976202,1954023,1935700,1916461,1899200,1883088,1869691,1857646,1839635,1824051,1807800,1791003,1776495,1765675,1755846,1741616,1727231,1713302,1700363,1688040,1667714,1667714,1659080,1649341,1638345,1627816,1619824
141,Poland,4080282,4064715,4054865,4049838,4043585,4032796,4017420,4000270,3982257,3968450,3958840,3942864,3923472,3903445,3881349,3857085,3839625,3828248,3808798,3785036,3760048,3732589,3704040,3684671,3671421,3649027,3623452,3596491,3569137,3540061,3520961,3507828,3487254,3461066,3434272,3406129,3377698,3357763,3345388,3326464,3303046,3279787,3254875,3230634,3214023,3204515,3190067,3175769,3162804,3143725,3125179,3111534,3104220,3091713,3076518,3060613,3045102,3034668,3025247,3018100,3008294,2998891,2990509,2982143,2975880,2972927,2968200,2961923,2956207,2945056,2945056,2941126,2939590,2937069,2933834,2931064,2928065,2925425,2923304,2922401,2920874,2918863,2916969,2914962,2912876,2911549,2910866,2909776,2908432,2907071,2905866,2904631,2903655,2903234,2902591,2901674,2900862,2899888,2899008,2898299,2897935,2897395,2896599,2895947,2895223,2894455,2893919,2893649,2893173,2892642,2892113,2891602,2891071,2890666,2890484,2890161,2889773,2889412,2889036,2888670,2888385,2888231,2888028,2887739,2887485,2887270,2887037,2886805,2886698,2886513,2886291,2886079,2885883,2885676,2885461,2885333,2885185,2884974,2884780,2884557,2884361,2884162,2884098,2883976,2883796,2883624,2883448
142,Portugal,1330158,1303291,1286119,1279785,1276053,1266037,1253094,1242545,1233608,1227854,1225102,1220836,1215774,1211130,1205993,1200193,1196602,1194288,1190409,1185036,1181294,1177706,1172420,1169003,1166787,1163001,1157352,1154817,1151919,1147249,1144342,1142707,1139810,1136446,1133241,1130091,1126318,1123758,1122283,1119784,1117451,1115080,1112682,1110155,1108462,1107488,1106005,1104189,1102438,1100961,1099307,1098125,1097557,1096534,1095337,1094048,1092666,1091592,1090651,1089888,1088977,1088133,1087245,1086280,1085451,1085138,1084534,1083651,1082721,1081856,1080929,1080097,1079806,1079341,1078729,1077963,1077186,1076358,1075639,1075312,1074813,1074109,1073268,1072537,1072037,1071307,1071114,1070665,1069975,1069279,1068530,1067775,1067175,1066945,1066346,1065633,1064876,1063991,1063100,1062320,1062048,1061371,1060432,1059409,1058347,1057100,1056042,1055584,1054673,1053450,1052127,1050719,1048941,1047710,1047047,1045857,1042322,1042322,1039492,1037927,1036019,1034947,1033165,1030791,1028421,1025869,1022807,1020546,1019420,1017308,1014632,1012125,1009571,1006588,1004470,1003335,1001118,998547,995949,993241,990293,988061,986967,984985,982364,979987,977406
143,Qatar,249245,248802,248435,248092,247796,247517,247269,247082,246897,246714,246537,246367,246188,246024,245855,245690,245523,245354,245188,245030,244867,244708,244545,244387,244223,244071,243912,243758,243607,243447,243290,243132,242979,242824,242673,242518,242375,242228,242087,241969,241819,241672,241527,241378,241232,241089,240965,240828,240705,240385,240385,240247,240098,239995,239871,239752,239646,239508,239247,239143,239051,238950,238845,238742,238640,238518,238436,238359,238165,238165,238079,237996,237929,237867,237798,237741,237662,237579,237483,237359,237359,237225,237147,237147,237048,236990,236913,236834,236735,236643,236558,236482,236388,236298,236231,236123,235907,235907,235769,235626,235487,235386,235304,235187,235054,234895,234773,234642,234509,234362,234236,234093,233928,233756,233567,233437,233280,233087,232910,232744,232571,232366,232187,232004,231792,231559,231343,231126,230837,230632,230442,230221,229915,229697,229428,229168,228981,228543,228543,228346,228119,227899,227689,227472,227273,227055,226874
144,Romania,1805726,1804455,1803311,1802745,1802396,1801798,1801081,1799455,1799455,1798629,1798205,1797706,1796973,1796230,1795418,1794589,1793643,1793149,1791502,1791502,1790571,1789539,1788260,1786839,1786036,1785120,1783630,1781957,1780808,1779667,1778045,1776949,1775572,1773845,1771887,1769783,1766987,1764251,1762701,1760765,1758068,1755179,1752103,1748568,1744440,1742304,1739283,1735277,1730433,1725017,1718726,1711137,1706882,1701589,1693532,1685264,1676293,1666097,1648031,1640607,1628501,1616027,1602830,1587880,1571115,1561928,1550203,1534942,1519532,1503422,1486264,1467401,1457260,1445714,1430475,1414647,1398264,1382531,1365788,1356640,1346240,1332221,1318367,1303900,1289156,1274119,1265827,1257145,1244555,1233668,1221636,1210810,1199761,1194106,1187773,1180097,1172981,1165886,1158841,1152052,1148710,1144893,1139505,1135027,1130586,1126582,1122653,1120804,1118549,1115901,1113381,1111155,1109076,1107043,1106008,1104766,1103198,1101678,1100208,1098765,1097452,1096753,1095885,1094870,1093924,1092971,1092122,1091340,1090925,1090408,1089817,1089189,1088594,1088053,1087509,1087223,1086900,1086492,1086109,1085738,1085412,1085100,1084919,1084711,1084456,1084226,1083982
